user_id,first_name,last_name,phone_number,address,sin_hash,tenant_company,subscription_tier,age,sex,bmi,smoker_status,dependents,recent_hospitalizations,base_risk_score,ocr_conditions,ocr_confidence,requires_manual_review,region,high_risk
986c773a-4c0d-4b3b-8ce7-498d8783dcf7,Paul,Lara,1-745-428-0430,"7547 Ashley Mission, Greenside, MB A3A 3X8",a8e2b0fa1f90a69f69989bc5cd8112e2f1cd4fa1f5ad7ffb90459734bbefcdb0,Pacific Care,Premium,51,Male,26.3,True,1,2,38.99,None,0.63,False,Saskatchewan,True
55d85ab6-717f-49ba-aa16-32c0d5062f76,Jack,Olson,(165) 525-5063,"0495 Moore Throughway Suite 609, Port Karen, ON E2T8R5",a31c32c47d6b1721f3f0d77f276656ab084f060abd568d05b67d907085332033,Pacific Care,Standard,43,Male,30.7,False,2,0,15.63,None,0.94,False,Saskatchewan,False
8daa6b0c-b83a-4052-b8a5-3a393d4dc17e,Beverly,Peterson,980-288-0592 x115,"460 Roberts Lights Apt. 430, North Jameshaven, NS S1L 3E2",69725f35a3d760bc8dcc108fd3637214a42a3cd90a3f00c55ac82e82745df7aa,Atlantic Blue,Standard,36,Non-binary,24.8,False,1,0,20.8,Hypertension,0.88,False,Quebec,False
a34d359a-5898-49dc-b18a-11d8218840ed,Christopher,Kim,467 995 9458,"655 Green Junctions, Port David, NL S5N7X9",0464d907cbd0ea84530bc15beebb198363dc5812146552f576748811839196f9,Northern Shield,Standard,59,Non-binary,30.2,False,2,0,11.57,Asthma,0.92,False,British Columbia,False
7b6b4943-f2c0-497b-8a64-19c2fb538afc,Holly,Kim,111 905 3153,"0669 Moore Lodge Suite 409, Emilytown, NS H8J8P2",989dcdb73663f9cbed45eb513ae5c526bd8d3e27b63e213eacabda805fb42e81,Pacific Care,Enterprise,47,Male,18.4,False,0,0,13.15,Asthma,0.62,True,Quebec,False
f60a9492-f769-4b48-9b1b-8438081837af,Jacqueline,Hudson,311-444-7122,"5783 Joshua Rest Apt. 575, Timothyborough, NU N8Y 7V1",96ab9c5415f0414b9dff7f132ca0dc5c58564a9337e83222748c399ae0f1fe3f,Pacific Care,Enterprise,34,Female,35.5,False,2,1,32.55,COPD,0.82,False,Ontario,True
f675d4d5-053c-4a15-9fbb-5369e6037c87,Benjamin,Garcia,1 (786) 099-6181,"30900 Edwards Branch, Port Sandra, NT E8E8A7",227688309828ba4d581ccc15318a5aaaf3fe7ab51cab2ffface2c3500e33345a,Oshawa Health,Premium,34,Male,25.8,False,0,0,33.11,Hypertension,0.63,False,British Columbia,False
60a59d58-3bdd-4dd6-a09a-37883d4e5e08,Tristan,Harrington,1-553-123-6055,"57089 Smith Forest Apt. 943, Port Emily, NS T2A1X2",633e840f78403f08ef6b1e47f2b41a44130f6238fdefd223b6f810fb350f0a35,Atlantic Blue,Enterprise,18,Non-binary,21.6,False,0,1,7.59,Cancer,0.66,False,Alberta,False
27b814b6-e087-4d9a-aa18-5f1d9de1dc60,Joseph,Brown,469 468 4640,"8246 Burns Bridge Apt. 149, Meganfurt, SK H2A1B4",77d746bcee3520a7ccd1ee7b2af2bed7413b4afae102d0beefae45dab6a90028,Prairie Life,Enterprise,54,Male,22.5,False,4,3,16.45,Diabetes,0.64,False,Quebec,True
3ba74f9a-711c-45c2-9d95-57057139b807,Jeremy,Carter,1 (480) 535-4345,"128 Gaines Village, Cindyhaven, BC B9Y 6M7",e575f81e906ee8f314835908409c630495cc96e31a02e7b5c6163953cbdd7d7b,Atlantic Blue,Enterprise,37,Female,24.4,False,1,1,39.31,Heart Disease,0.71,True,Saskatchewan,True
84fc5f0b-cb02-4963-a207-7601cfa34c36,Scott,Donovan,1 (728) 933-5279,"701 Jo Curve Apt. 698, Omarside, SK B6N8E3",4d4b6e90d857420f25110141fe60d0e951bc754dc023f91bef0a624af9b2a53d,Pacific Care,Premium,44,Male,32.2,False,3,0,9.88,COPD,0.71,True,Ontario,True
531ce8a4-c896-4892-8c55-d4c446121371,Kaylee,Gardner,334 272 4169,"422 Jessica Lodge Apt. 921, Port James, NT X4B 1R1",c46f8ef3125ef120b1764c20234756c0c677c4215ba060184c41452752551888,Northern Shield,Standard,36,Female,32.6,False,3,0,10.75,Heart Disease,0.71,False,New Brunswick,False
e1366000-e76b-471e-ad85-665ea2865a98,Makayla,Donovan,323 791 1185,"8352 Sullivan Heights, Beckymouth, PE V6C1V3",71f3f11f06d7681323d3291d24d9a344c6c3016e745ac04908839db29e1d00e6,Northern Shield,Standard,39,Non-binary,32.1,False,2,0,23.29,Diabetes,0.85,True,Quebec,False
13662934-abf0-41c1-b3ae-7c57273ae8b6,Michelle,Swanson,1-436-271-1136,"853 Norris Tunnel, Aliciaville, NT H4C9B1",e03f4b7fa0ad990fc1a6d938d4eb5aa446f0f0b87f7f21020642db8e06f621ec,Pacific Care,Standard,49,Female,31.0,False,1,0,13.2,COPD,0.71,False,Nova Scotia,True
375854c1-35be-4179-8717-10310466e2ec,Jeffery,Anderson,558.593.0150,"6260 Amanda Forges, West Madelinechester, NB M6M1X5",6f08d8177a2f807b519c673a0cbbffaeb9ac267d0c73db10b92e51f4d3a95238,Prairie Life,Premium,45,Non-binary,25.5,False,2,0,33.88,Hypertension,0.71,False,Nova Scotia,False
cd41f7a5-03c3-4f07-8420-13852342f4b1,Janet,Mckee,+1 (468) 135-8893,"317 Haney Creek, Lake Ronald, NL X8J 3L9",a221145e5ed6d8403c4b7be7e8b05ee2a3222936116dc378fb23f9f1e2e2531e,Oshawa Health,Premium,64,Male,28.5,False,1,0,34.41,Hypertension,0.96,False,Nova Scotia,True
52404421-efcd-44a9-8c08-c37bc8db09b4,Johnathan,Johnson,944-916-8324 x043,"8803 Bennett Unions, Debbieside, QC J3E1P3",10db673abc68e65bc31f9ab5e99796018a360b97ee19d1df6e3c844d10c32916,Oshawa Health,Enterprise,25,Female,27.6,False,2,1,37.21,Asthma,0.83,False,Ontario,False
da4a9ad5-dc36-4b92-bbf8-66b268f06cbf,Sarah,Ramos,(565) 099-5876 x124,"9304 Amber Ports, Ruizborough, MB G5E 8M5",f3d32eae2b540bc3de1d2732852b848f5d9c7ff06a2738a61ab21f41e9e02588,Northern Shield,Standard,41,Male,29.1,False,0,0,6.06,Cancer,0.67,False,Saskatchewan,False
f4b6abe5-53bf-40d2-929e-e5b094ceb037,Matthew,Bright,386-572-3996,"16880 Nixon Gateway Apt. 832, Gonzalesborough, ON T8S 2J5",e893cd315e906eff40af39d4a22aec299fd837b920cc0b2d4cfc636c422384f3,Oshawa Health,Premium,30,Male,22.1,False,2,1,33.3,Hypertension,0.61,True,Saskatchewan,False
f2815891-ec16-4369-85da-aec3f810890d,Hunter,Leonard,312-087-1466,"054 Katie Passage Apt. 103, Leeport, NL C5J 9R7",274c4669ecf13ca0b265e3f27c9c9e8301aa55fbad89dc41072064fcb0262ee1,Northern Shield,Enterprise,59,Male,25.3,False,0,1,37.01,Hypertension,0.71,False,New Brunswick,True
ee4ea2a0-fb0a-41ee-b346-206c869a76c0,Brandi,Rogers,(880) 121-5689 x247,"4646 John Street Apt. 184, Eugeneport, NS M8X 6B7",3e57dbe5334cc3e122adb6f0d276c3e526f052423c7468a9e62fb847a1afa1de,Pacific Care,Standard,54,Female,24.2,True,2,1,13.67,COPD,0.81,False,Quebec,True
454d6614-6cfd-4dcc-bb66-68a1c6b90428,John,Boone,323 743 2328,"319 Miranda Spur, Lake Christinestad, SK E2E1H9",cde49a612567e5bc475172edc368fc157510958a19060110057e8c20d530a5af,Atlantic Blue,Standard,60,Male,28.1,False,3,1,6.41,Cancer,0.93,False,Alberta,False
fb16240a-5df5-4806-b1ff-78d18d2116c7,Alyssa,Hunt,(704) 226-3603 x320,"48669 Floyd Crest, Davisport, NB P4R1K4",add477e7d10caca74d37ecf0e6ae76d32a58972a6a003200893cc04fb48c22f7,Northern Shield,Premium,56,Female,24.9,False,0,0,37.74,None,0.76,False,Ontario,False
13f28d71-cd10-44e7-a36a-99452bade13c,Holly,Mason,157 566 3094,"53351 Wanda Radial Apt. 181, West Aprilhaven, YT A8S 6H2",c7dd8f006c28f29ee2a44fed4b789ad963e50975ed8f1fea12d95e124758b358,Atlantic Blue,Standard,24,Female,26.9,False,2,0,32.85,Heart Disease,0.79,False,Ontario,False
31fba35f-2e1f-4971-9c66-eb1a90ad2719,Jennifer,Johnson,430 144 2002,"08439 Robert Groves Apt. 720, Theodorefurt, NS A1L 2L9",806e1b36ef3e5de4949fc42c9bd7d885934dd8bb78d9cfe25c7140e44dd666d8,Pacific Care,Enterprise,42,Non-binary,26.2,False,0,0,39.97,Heart Disease,0.78,False,Quebec,False
75b079da-257e-4601-a797-d22625d17a75,Edward,Ramirez,1 (744) 156-6896,"54653 Dean Ferry Suite 408, Lake Christopherland, NT L4L 7H9",268aaac2443a6ca675b37d8efcf0b7437fedf5bd16bc968f9a7868d926911d81,Oshawa Health,Standard,56,Male,26.1,False,5,1,38.12,Hypertension,0.81,False,Quebec,True
05f1f221-0a57-4346-ab7d-f24946fc23e9,Kevin,Clark,1-481-207-4949,"72138 Ann Green, East Victoriafurt, NU N3R 6L7",e8aa9e4c9e82a6083626b0096186739309516786538b1b9a69cea8142879210b,Prairie Life,Enterprise,65,Non-binary,31.0,False,3,0,20.26,Heart Disease,0.61,True,Alberta,True
ccd487cb-1bc5-480b-a7d4-7f8d22143890,Anthony,Banks,(203) 094-0873 x394,"01125 Ashley Forest Suite 602, New Jasonview, AB H8J9M1",b54b1f52985b2b0a60c3f420fe5fbcf69db01c20a4c25fc34cd56d67b42c77c0,Northern Shield,Enterprise,48,Female,18.8,False,1,0,8.52,None,0.64,False,Manitoba,False
fec0c41e-3b5c-4f88-80c8-2e3e46bd1802,Jeffrey,Lopez,(138) 954-0405,"208 Chang Stravenue, Stephenview, NT A5P 2A3",f948fada623e83c9c1713176c2c71ae006c48495e08292497ac0f08b93b9194d,Prairie Life,Standard,52,Male,28.6,False,1,0,6.17,COPD,0.89,False,New Brunswick,False
8f7c5753-3c7a-4de4-885c-01c5fe883e5c,Angela,Wilson,1 (812) 171-4449,"230 Rivers Corner, Dianestad, NL E7S8E9",edc102158901b7d42af62d309173ad9bb88f1fba8f6690c6a5adad3d5c10373d,Pacific Care,Enterprise,59,Non-binary,25.8,True,2,0,27.36,Heart Disease,0.71,True,Nova Scotia,True
3beeed56-12ae-4f7f-a243-3658ec30f847,William,Hoffman,1-826-702-6088,"090 Miller Field, West Autumn, PE J1B 6P5",ae821f40617cfb99feed6cbc6abf44cac5b726e75e8f9b2a2736cfb460c0b4be,Oshawa Health,Enterprise,75,Male,21.5,False,0,1,33.54,Diabetes,0.73,True,New Brunswick,True
4ba4f851-581c-4898-97e3-c72239587286,Rickey,Horn,863-878-4494,"863 Timothy Plain, Jonesfort, AB J3B 7M8",e67ca4da9c6f76e876cdfdb87b19cc3e283da90098a5ac9df5b23386d1a43b9b,Atlantic Blue,Premium,23,Male,24.0,False,1,1,14.2,Asthma,0.75,True,British Columbia,False
d03f5446-5016-4d4c-99db-d6d2e3d10c8c,Jacob,Green,(735) 027-1535 x894,"650 Martin Throughway Apt. 001, Susanville, BC K7Y 6M7",4d83ff40e88664eb722656c87eecf205dc69aa00b8ac5085288bed11233d6a1f,Prairie Life,Premium,69,Female,30.9,True,2,0,8.53,Cancer,0.75,False,Alberta,True
18526230-4d18-4ff6-ae42-f000f03b5437,Valerie,Simmons,636 957 1775,"2291 Jasmine Ferry Apt. 208, North Cynthiaborough, AB S6X 3E4",49aa9f513e54fb862c9d764da0ac6d44e01ae69cf69cba7fd8f6a2be03af999b,Northern Shield,Enterprise,75,Male,24.5,False,1,0,24.39,None,0.62,False,British Columbia,False
d743c001-88be-4b69-bbf7-8b2e0502b40a,Carla,Wheeler,(338) 360-3906,"06147 Joseph Coves Apt. 488, Grossshire, NU S7E 8V9",76847aa15e0205e4183a4de03c347e1e6bfec13faaaa504ad55acbcbdf779539,Atlantic Blue,Enterprise,36,Male,25.5,False,2,2,28.58,Hypertension,0.71,False,Manitoba,True
5286ddeb-4934-474b-afc5-6f60cf427ec5,Jay,Williams,348.763.0246,"157 David Island, North Sean, NU X7M 7K9",3143d7f9ff2847dea5c8ab73193bc86fbae681a42de7c0f042224953b5c8549f,Atlantic Blue,Premium,18,Male,21.9,False,0,0,31.07,Heart Disease,0.97,False,Saskatchewan,False
5ead44fb-213d-4ccc-a5fe-fac13a384762,Douglas,Jones,517 491 6489,"614 Robertson Keys, Riveratown, MB C2M 6N2",bb066056d878994395c71a53ecaa0e0bd01bacab3b80691830e0527741f844e3,Prairie Life,Premium,51,Non-binary,34.6,True,3,0,25.54,Cancer,0.92,False,Nova Scotia,True
5b43f050-11e2-436d-8ef1-82b2191935a0,Zachary,Zuniga,(562) 887-8540,"08895 Emily Fields, North Jenniferport, BC S3Y7H2",37fe7ca7ed4e1537c2846c5d8d308faa1208d4b06464c42390d613b45cce9258,Prairie Life,Premium,27,Female,28.9,False,0,0,5.32,None,0.68,False,Manitoba,False
e0ceda7f-b6ac-4db8-994e-05541fa7deaf,Sean,Ortega,(125) 978-0526,"77785 Sarah Cape, Amandaburgh, BC R5N 3A2",c5ccabf340231248d07b7ec32a5a362bc6271c019d863a4c820e5ecb7073ad70,Prairie Life,Standard,54,Male,37.2,True,1,1,34.96,Hypertension,0.87,False,Manitoba,True
67ce803f-3528-4ee1-bb03-dd70cbcb2402,Phyllis,Elliott,1-510-880-7259,"76121 Esparza Crossroad Suite 405, South Marcus, NU L1N5J1",3d105d66836e24c2029f5504439c276ea4339d3cfc1b9994851582260d97a36a,Atlantic Blue,Enterprise,32,Male,30.3,False,2,1,10.59,Diabetes,0.68,False,Alberta,False
cb089f93-fdf9-405d-836d-276b19186720,Joe,Davis,830-764-5037 x616,"378 Erickson Prairie, West Madisonmouth, ON N6T 1K9",6b7bf6739515292a62531983cdf24c0026cedf71f9e27828feb540c273c9f5c5,Oshawa Health,Enterprise,38,Female,32.5,False,0,0,9.21,COPD,0.88,False,Quebec,False
a81c90f8-5ee5-4ac5-82ac-13c4360566e2,Jamie,Edwards,173-007-3918,"73219 Joshua Knolls Apt. 793, West Erichaven, BC H7C 7L2",5002efb97ad653c352c148cd0e97dfa436afcfe2cf826ae70e57d1214afd97f7,Northern Shield,Standard,63,Female,28.8,True,1,0,38.56,Cancer,0.9,False,British Columbia,True
12461321-ee35-4875-8725-2b426f8b20e8,Michelle,Murray,704-462-4868 x489,"217 Collins Motorway, Port Gregory, NT E9R 6J7",2558083d5602a2d16082d32395b3d219d32ac8bcb76e0566ab447660a47fea83,Pacific Care,Enterprise,43,Male,31.7,True,0,0,16.95,None,0.61,False,Manitoba,True
68c38c09-133d-46e4-8ed1-5d264ad528f3,Luis,Garza,995 663 3301,"240 Alexander Loaf Apt. 235, Port Samantha, NL S8K8P4",5713decb3d0d8f4bce82edba4d90879bc209bd4506d580313aff6b45a98831c1,Northern Shield,Standard,70,Male,35.4,False,1,0,14.23,Heart Disease,0.8,False,Quebec,True
6b6a6f63-bbe9-4d14-a402-702203c8e6d5,Roger,Bailey,1-997-259-7937,"9269 Rivera Street Apt. 444, Lawsonport, NB B8P7G5",5549340f420e2438ae14e3e4b02e5ac3063f422fdf036e91640281a8f906a3ef,Oshawa Health,Premium,34,Female,30.3,True,3,1,25.33,Asthma,0.63,True,Manitoba,True
ca631ddd-e25d-4f92-a7b7-04b7017d3d14,Rebecca,Greene,886-277-1366,"075 Smith Cliff, Lesliehaven, NT S4A 3C1",4cbd16a52628f2dcac23531c5c07fcb53d7c5e7fdf7936f9a51379a0039edcb2,Oshawa Health,Standard,48,Non-binary,30.0,False,1,1,32.73,Asthma,0.74,False,Nova Scotia,False
fbef71aa-e80c-43c8-a883-bb59a09944ac,Samantha,Brennan,+1 (117) 310-3638,"58969 Julia Avenue Apt. 713, Lake Normamouth, AB N4R 7A5",2588d5b8355dd82162ab308a647832d63b4f26ae2577ef1ac78cd689fc60e57c,Prairie Life,Premium,44,Non-binary,34.6,False,3,0,35.72,COPD,0.96,False,Saskatchewan,True
30e090fe-7aa5-42a8-a54a-724866e2c621,Jessica,Nelson,(224) 987-5204,"385 Shannon Cliffs Apt. 407, Ritaville, ON H3V6L7",9e098cf038900d81bc0986998416c37ed2776fc33c526c89049fe4d85f0ecea9,Pacific Care,Premium,48,Male,31.9,True,2,3,7.5,None,0.85,False,Saskatchewan,True
6e2f74a9-6a0d-4016-abbb-d644c3a92ed0,Christopher,Sheppard,(896) 887-6312 x379,"27162 Anderson Extensions, Port Carolyn, MB H6V4N7",7a60d7962bf111ae5198360870e05a8e619ff0fad53f35f60dff4b168a097ec4,Pacific Care,Enterprise,39,Non-binary,26.6,True,3,1,22.0,Diabetes,0.99,False,Alberta,True
27848d1c-b395-44ff-b147-54a8779b6cff,Taylor,Hobbs,458 436 4614,"10049 Chase Pines, Melissaborough, NU M3N 3C5",2a4c8c0267f5511809167371d44e16facff826184e2203109efa01963a4b8bef,Atlantic Blue,Enterprise,54,Female,27.2,True,1,0,21.99,None,0.98,False,Manitoba,True
593a9696-f205-4d6a-8400-65439e4fb506,Veronica,Jensen,448 984 4488,"1120 Myers Views, Port Davidshire, SK C5S8G2",f84bdd19a6d05d534ce77207da83cc31b2a7055c87fdb09d2d059aef610d649a,Atlantic Blue,Enterprise,69,Female,27.1,False,1,0,27.97,Diabetes,0.9,False,Alberta,True
cfd527c5-3a46-47f3-9754-5cceeced435f,Steven,Scott,130-405-8311,"36030 Joseph Drive, New Melissa, NT C1M 6G6",98850bd26c619ab3e1155915069e01e1842891fc7e054575a9da0fc7be9b5ae2,Prairie Life,Enterprise,66,Male,31.3,False,1,0,28.86,Heart Disease,0.74,False,New Brunswick,True
e6497a94-cd91-412f-90aa-a391cd6638c7,Lauren,Weaver,+1 (624) 984-1611,"351 Brian Creek Suite 272, Murphyfort, BC R2T1K7",f072b5030034f868817d98ed449daca9acf448bf3f75e163524f2217a27650b9,Northern Shield,Premium,79,Female,36.0,False,0,1,16.65,Asthma,0.64,False,Ontario,True
5cda61c4-cabe-4058-a497-6c7d4dd7f6e2,Gloria,Mercado,(936) 715-8574 x294,"0757 Melanie Ville, Lake Jeffrey, ON A8R4E3",7b6c8ab484f4f671195f278a9927bd9c36100b22f96b147db1ee7b3f98835bb8,Pacific Care,Standard,35,Non-binary,25.7,False,0,0,7.87,None,0.99,False,New Brunswick,False
caceda30-a419-448d-a519-a05add6107c7,Kyle,Griffin,1 (592) 842-6922,"193 Christopher Fords, Josephburgh, PE Y4C 3K3",e70037d81158159bf68aa27a7033220eeac5f726db1a6cf3c695daea4650090e,Oshawa Health,Enterprise,42,Female,30.8,False,1,0,9.26,Diabetes,0.76,False,Saskatchewan,False
6ae8d340-0639-4eb0-8001-280ad15745c0,Michelle,Jackson,1-565-404-2048,"72321 Patton Meadows, Henryland, NT M4V2J9",8ebd065faf961f84dc9de94722fd419185bb3a1219f0980258eb9715bf4b8911,Atlantic Blue,Standard,55,Female,24.1,True,2,0,22.25,COPD,0.9,True,Alberta,True
d05fb835-c52d-4312-9bf2-1fec55c7b08d,Brian,Kent,1 (564) 325-5721,"58712 Scott Landing Suite 482, West Jeanettebury, QC C6M6B3",d94242e5d0c590142b6e60791a6a00ead69b3a1735bdfdb0e804b8618c5b7a87,Prairie Life,Standard,43,Male,24.4,True,4,1,24.81,Asthma,0.94,False,British Columbia,True
9e084008-c9ea-461a-bda2-376593e0c36a,Courtney,Peterson,531-492-8108,"73770 Gonzales Port Suite 934, West Samuelton, NB P9G6P8",0b0d48038aac65713fdd67eedb9b40d12dc52add9d4356f21b17fd55a932c4aa,Pacific Care,Standard,51,Female,22.9,False,1,0,5.87,Diabetes,0.66,False,Alberta,False
602652bf-8b25-4c35-baac-0c1ddfee8926,Tracy,Allen,1 (469) 059-8530,"65301 Melanie Road Suite 000, Port Thomas, SK E7X6M2",de268f944ae3177df40c379ece02c6b4aa6161e8f6410f8727e7cba8a2a97fbb,Northern Shield,Premium,34,Male,26.9,True,2,2,9.23,Diabetes,0.78,False,Ontario,True
38f982b6-5e80-4908-8aa0-c14393e48a6b,Sandra,Morris,761.298.7533,"6026 Brown Locks Apt. 016, Williamton, NS E1R 7M3",37f37e64c12a4e453d8b290b6c7672c305c4df2905a0d69e14825a7bbfb99e48,Oshawa Health,Enterprise,45,Female,25.3,False,4,0,10.79,Asthma,0.87,False,Ontario,False
b98c7617-e68c-4f35-9ce4-c91969075747,Randy,Cochran,695-316-6394,"70161 Melody Island, Karenmouth, NU J2J3P1",e09a07c75167446d29e22a97262afc84fee9112b5152e0270fa73a90ffff7f1b,Northern Shield,Enterprise,67,Non-binary,26.0,True,2,1,13.26,Heart Disease,0.89,False,Manitoba,True
7b069b39-5076-410c-b05d-1a188d02a1d3,Sherri,Ward,(455) 340-6128,"066 Faulkner Parks, Bakertown, NS T7Y 4J3",190be863029dffab9b8b88cc10aee8151ab94cb6d86b9400439d1c51e1b11228,Northern Shield,Standard,51,Male,26.0,False,0,2,12.15,None,0.81,True,New Brunswick,True
4dec23af-db1f-40ff-b471-e7265545c47c,Carrie,Anderson,(625) 220-5735,"356 Gonzalez Springs Apt. 478, Howardchester, NU L3G 1N6",0714b0b20cab124f7bddd42379e7a1835ec6496c9e012b0c8ddcfe6fa8528b70,Oshawa Health,Standard,50,Female,30.8,False,3,1,31.26,None,0.9,False,Manitoba,False
b6d9ec66-5e52-428f-88fa-be58a1fc72cf,Melissa,Campbell,(679) 537-4870 x803,"025 Ryan Ranch, Mitchellville, PE K5R 6K3",c94434ab12f218897a62cd67501e2bd6a0adbde6f8a4df872bdadbdeaeee2abd,Atlantic Blue,Enterprise,52,Non-binary,24.1,False,3,0,13.2,None,0.85,False,Ontario,False
ef41af73-3250-40fa-a612-983561788e6d,Amy,Bullock,1 (949) 980-2127,"5243 Conner Parkways Suite 716, Ashleyside, NB B9T9G3",6b7d583fe9ddecfc61af019afc21b5608605b6c00d7357c12e814406653f0fb8,Northern Shield,Standard,20,Male,25.3,False,1,0,26.05,Heart Disease,0.72,False,Nova Scotia,False
bf45a56f-f29d-4032-aa2c-975d6fb7ebd6,Gary,Robinson,624.993.2135,"7364 Kimberly Loaf Suite 346, Davidshire, NL N3L 7N9",af291b4a851113c3937927c4f1f11a9c415dd8659042c4a19033e6df1f408f66,Atlantic Blue,Premium,23,Non-binary,30.9,False,1,0,33.75,Asthma,0.83,False,Manitoba,False
6b852721-c732-435a-a424-ef2d3661ab9e,Lauren,Lopez,(739) 637-0936 x753,"45284 Daniel Falls Suite 370, New John, QC Y1T9N8",069a27385bd32cbbd9006f6249700bcdbe1fdf8c5b64e5ae1de6af3b2b20e0b0,Oshawa Health,Premium,72,Female,29.7,False,3,0,23.25,COPD,0.9,False,British Columbia,True
62b4def9-c120-4840-b0bc-a525a3f34f47,Catherine,Sullivan,1 (175) 258-4038,"286 Burns Curve, North David, NU V3C 7B4",d8e6463d9b2a83d37d8ad6d1f098ae77d6ad9fa562055bd3b8ae4e878c21c766,Pacific Care,Premium,35,Female,22.2,False,1,0,26.85,Asthma,0.96,False,Saskatchewan,False
77c59b91-7980-4089-a37c-86695d03ea46,Brandon,Anderson,(931) 092-7091 x215,"18965 Jeffrey Forest, Wagnerside, YT X4T 6N7",fc136a703c3647787a9922468f696cd70fa8f069fe9795eefd09ad027f408023,Oshawa Health,Enterprise,51,Female,19.9,False,4,0,34.79,Cancer,0.81,False,Manitoba,True
d88981ad-9ac5-4e2c-aec9-94b4ef01452f,April,Harris,824-642-1595 x784,"45863 Blake Creek Suite 426, North Josephbury, NB S3L8X5",f8ff55c946907ab05914440428ed48879e5085f9195ee119758a5b30b4a72e1f,Atlantic Blue,Standard,32,Male,31.3,False,0,0,39.07,Heart Disease,0.99,False,Quebec,True
bc3fc607-35bc-4ea3-9cdd-16b5e0671327,Sarah,Carlson,570 037 6639,"90867 Cook Rue, Kanemouth, SK G7R2T7",645ad070d40a4c75bddced5caa1c17125e28b90fa1b0adb63639c44a0b6ede2e,Pacific Care,Premium,43,Non-binary,18.6,True,4,0,14.36,Diabetes,0.83,True,Nova Scotia,True
30f1d3df-dc0f-418c-8508-7120ca4501cd,David,Powell,1-893-893-9415,"11008 Andrews Ridges, West Stephanieview, ON P5M7E4",a703a7ecb7f0d615f60782d54b798821975fa78eb390b3af241b93cbff64abff,Northern Shield,Premium,87,Male,22.3,False,2,1,17.61,Cancer,0.7,False,British Columbia,True
483bbba9-14f8-4049-a66f-e943c7dc37db,Laura,Graham,+1 (436) 019-7697,"9984 Morgan Lights Apt. 963, East Roy, NU T8E3R9",1a8abb7eb1e0a5f299c5df2ddac670f6f572c8448846d06a7ed1c89248869a2d,Atlantic Blue,Standard,27,Male,20.7,False,1,0,37.62,Heart Disease,0.86,False,Alberta,True
f4b98612-8a90-46b1-83dd-7a8e1d28f7c1,Megan,Olson,590.097.6902,"64862 Smith Pines, Gonzalezview, YT Y7V 7A3",d495a8f656295eb7347c7235c1cabf2b4339e28b4bfe63fcdf53ee69f3f62597,Oshawa Health,Enterprise,42,Male,25.1,False,1,1,6.12,Asthma,0.8,True,Manitoba,False
38d01678-f030-405a-899c-56a24d06658e,Veronica,Roberts,(596) 573-1121,"20140 Sean Harbor Apt. 864, Port Karen, NU N6V2A9",17b53448f8762bc6cb5d0013bc7115277221d7089b1431dd3869dd9f89f692dc,Pacific Care,Premium,26,Non-binary,21.4,False,0,0,19.75,Diabetes,0.76,False,Saskatchewan,False
89a1ae8b-0bfe-4670-be4c-8ee98120ab24,Madison,Medina,697 922 0959,"218 Francisco Fords, Madelinefurt, ON P6B 6L1",e05a6e00d8ea322e217ce5dc0c49790bdc88c0b5bb2a314fbe0acd18168566b0,Northern Shield,Premium,47,Male,27.8,False,3,0,29.39,None,0.68,False,Manitoba,False
957fded9-13b3-4498-b79c-3c0fd6d628bf,Eric,James,895.206.3973,"49380 Megan Corners Suite 508, West Christopherbury, NS A9B4A5",c5e28b0bef8212ea5a4b57561e89031d164200cd575885ca941d4e32c8fe3edc,Pacific Care,Standard,18,Non-binary,28.6,False,3,0,9.24,Asthma,0.63,False,Alberta,False
86ac55eb-a395-43dc-8d01-0d26990ac7be,Jennifer,Young,(573) 631-3290 x534,"13204 Robertson Mall Suite 308, East Mandy, BC K4Y 4K5",e18bd16e67514ed57199d00b7aa6d9a6650b8f1dd70458d7740abc3160c8e497,Oshawa Health,Standard,58,Female,26.1,True,2,0,22.93,Asthma,0.7,False,Saskatchewan,True
6168c984-d1d0-4399-ba34-729b88b87afb,Christine,Castillo,1-498-414-8699,"4023 Cheryl Junctions, Cohenbury, MB Y8Y5P4",60582176022192cbcfb8f99c1562cc81c23709495073bff7167e873a660a453f,Pacific Care,Enterprise,18,Female,23.1,False,2,0,13.66,COPD,0.77,True,New Brunswick,False
dca5f8f0-13f7-49ce-850f-dc3fec6bd920,Aaron,Smith,+1 (149) 877-2765,"28688 Gutierrez Loop, Port Nicoleport, NS L1T 1X9",930c8d40ae574c779ecf7f05e9c2ab2f21b21187ac806299d1e0adf0a2871116,Prairie Life,Enterprise,56,Non-binary,33.3,False,3,1,8.7,Cancer,0.75,False,Nova Scotia,True
ff7b1d2c-ac23-4740-8c99-ab0138eeba70,Charles,Fernandez,(280) 838-2106,"102 Ramirez Street, Lindaview, NS J7Y1A3",0eeb7c7bf365331e3650492ea099f50f17c25f6a702f026ec5a914ea377909d9,Prairie Life,Enterprise,60,Female,19.6,False,0,0,22.77,Asthma,0.81,False,Saskatchewan,False
